,fecha,hora,co_la_boca,no2_la_boca,pm10_la_boca,fecha-hora,Flujo en Sentido A,Flujo en Sentido B,HORA,TEMP,HUM,PNM,DD,FF,weekday,dia de la semana
1794,3/16/2019,19,0.55,20,18,2019-03-16 19,3389,3240,19,23.5,86,1014.4,140,26,Saturday,6
1795,3/16/2019,20,0.57,18,18,2019-03-16 20,3792,3948,20,23.3,90,1014.2,140,22,Saturday,6
1796,3/16/2019,21,0.58,16,18,2019-03-16 21,3597,3551,21,23.3,91,1014.6,140,26,Saturday,6
1797,3/16/2019,22,0.57,19,17,2019-03-16 22,4724,2576,22,23.2,91,1015.1,140,15,Saturday,6
1798,3/16/2019,23,0.55,17,17,2019-03-16 23,3249,2164,23,23.5,91,1015,140,17,Saturday,6
1799,3/16/2019,24,0.53,16,18,2019-03-16 24,,,24,22.6,87,1016.7,90,35,Saturday,6
1800,3/17/2019,1,0.52,14,17,2019-03-17 01,1758,2449,1,23.6,88,1014.4,70,28,Sunday,7
1801,3/17/2019,2,0.49,17,17,2019-03-17 02,1305,2034,2,23.2,85,1014.5,50,20,Sunday,7
1802,3/17/2019,3,0.45,15,17,2019-03-17 03,999,1502,3,23,85,1014.3,50,19,Sunday,7
1803,3/17/2019,4,0.42,11,17,2019-03-17 04,861,1260,4,22.7,84,1013.9,50,17,Sunday,7
1804,3/17/2019,5,0.38,13,16,2019-03-17 05,1348,1249,5,22.3,81,1013.5,50,13,Sunday,7
1805,3/17/2019,6,0.36,17,16,2019-03-17 06,1325,1510,6,22.3,81,1013.4,50,11,Sunday,7
1806,3/17/2019,7,0.34,19,16,2019-03-17 07,1349,1317,7,22.2,83,1013.1,20,13,Sunday,7
1807,3/17/2019,8,0.34,16,16,2019-03-17 08,1203,1087,8,22.2,79,1012.4,20,11,Sunday,7
1808,3/17/2019,9,0.34,17,15,2019-03-17 09,1399,1238,9,22.4,77,1012.2,320,11,Sunday,7
1809,3/17/2019,10,0.35,16,15,2019-03-17 10,1751,1564,10,25.6,62,1011.7,160,4,Sunday,7
1810,3/17/2019,11,0.35,19,14,2019-03-17 11,2322,2055,11,25.2,64,1012,20,7,Sunday,7
1811,3/17/2019,12,0.34,18,14,2019-03-17 12,2725,2773,12,24.6,66,1012.2,90,11,Sunday,7
1812,3/17/2019,13,0.35,16,14,2019-03-17 13,2567,2569,13,25.2,69,1011.7,90,20,Sunday,7
1813,3/17/2019,14,0.35,15,14,2019-03-17 14,2188,2230,14,25.2,76,1010.7,90,17,Sunday,7
1814,3/17/2019,15,0.35,12,14,2019-03-17 15,2780,2305,15,25.4,67,1009.7,290,11,Sunday,7
1815,3/17/2019,16,0.35,13,13,2019-03-17 16,3201,2648,16,24.2,76,1009.3,90,11,Sunday,7
1816,3/17/2019,17,0.35,16,13,2019-03-17 17,3286,3038,17,24.8,76,1009,90,15,Sunday,7
1817,3/17/2019,18,0.36,16,13,2019-03-17 18,2946,3235,18,24.6,73,1008.9,50,19,Sunday,7
1818,3/17/2019,19,0.38,17,13,2019-03-17 19,3126,3542,19,24.3,72,1008.6,50,11,Sunday,7
1819,3/17/2019,20,0.39,20,13,2019-03-17 20,3014,3923,20,23.8,75,1008.7,70,9,Sunday,7
1820,3/17/2019,21,0.41,18,13,2019-03-17 21,2268,3508,21,23.9,81,1009.4,90,13,Sunday,7
1821,3/17/2019,22,0.43,18,13,2019-03-17 22,1699,2494,22,23.2,85,1009.7,90,17,Sunday,7
1822,3/17/2019,23,0.44,22,13,2019-03-17 23,1309,1944,23,22.9,81,1009.4,90,9,Sunday,7
1823,3/17/2019,24,0.46,21,13,2019-03-17 24,,,24,23.7,90,1015.3,110,17,Sunday,7
1824,3/18/2019,1,0.45,22,13,2019-03-18 01,458,943,1,22,90,1008.9,230,4,Monday,1
1825,3/18/2019,2,0.47,17,13,2019-03-18 02,380,583,2,21.4,92,1008.3,230,4,Monday,1
1826,3/18/2019,3,0.47,14,14,2019-03-18 03,400,491,3,21.2,91,1007.9,230,4,Monday,1
1827,3/18/2019,4,0.48,13,14,2019-03-18 04,782,590,4,21.2,91,1007.7,270,4,Monday,1
1828,3/18/2019,5,0.5,12,14,2019-03-18 05,2052,1159,5,21.3,92,1008,230,6,Monday,1
1829,3/18/2019,6,0.54,13,15,2019-03-18 06,3586,2178,6,21.7,91,1008.1,230,7,Monday,1
1830,3/18/2019,7,0.59,14,17,2019-03-18 07,4616,3298,7,21.7,87,1008.4,250,7,Monday,1
1831,3/18/2019,8,0.64,14,18,2019-03-18 08,4667,3471,8,22.4,83,1009,250,9,Monday,1
1832,3/18/2019,9,0.69,15,20,2019-03-18 09,3979,3501,9,23.5,77,1009.5,230,7,Monday,1
1833,3/18/2019,10,0.69,18,20,2019-03-18 10,3624,3513,10,25.5,68,1009.6,230,7,Monday,1
1834,3/18/2019,11,0.68,22,21,2019-03-18 11,3349,3672,11,26.4,60,1009.7,230,11,Monday,1
1835,3/18/2019,12,0.65,23,21,2019-03-18 12,3444,3778,12,27.3,55,1008.9,200,7,Monday,1
1836,3/18/2019,13,0.61,20,21,2019-03-18 13,3490,3897,13,28.7,50,1008.4,250,13,Monday,1
1837,3/18/2019,14,0.55,15,21,2019-03-18 14,3415,4108,14,28.1,46,1008.2,200,11,Monday,1
1838,3/18/2019,15,0.48,17,21,2019-03-18 15,3324,4167,15,29.1,41,1007.8,200,9,Monday,1
1839,3/18/2019,16,0.4,18,22,2019-03-18 16,3243,4548,16,29,40,1007.5,200,9,Monday,1
1840,3/18/2019,17,0.34,15,21,2019-03-18 17,3439,4865,17,29.5,38,1007.3,230,9,Monday,1
1841,3/18/2019,18,0.31,17,21,2019-03-18 18,3013,4802,18,29.4,38,1007.6,200,7,Monday,1
1842,3/18/2019,19,0.3,23,21,2019-03-18 19,2375,4136,19,27.8,41,1007.8,200,6,Monday,1
1843,3/18/2019,20,0.31,27,22,2019-03-18 20,2244,3555,20,26.8,43,1008.1,200,4,Monday,1
1844,3/18/2019,21,0.37,27,23,2019-03-18 21,2005,2794,21,25.9,49,1008.6,230,4,Monday,1
1845,3/18/2019,22,0.43,32,24,2019-03-18 22,1502,2522,22,24.7,54,1009,250,4,Monday,1
1846,3/18/2019,23,0.45,25,26,2019-03-18 23,969,1588,23,24.6,57,1009.9,160,19,Monday,1
1847,3/18/2019,24,0.45,24,27,2019-03-18 24,,,24,22.2,83,1009.1,180,4,Monday,1
1848,3/19/2019,1,0.45,24,29,2019-03-19 01,364,798,1,20.3,73,1010.9,160,19,Tuesday,2
1849,3/19/2019,2,0.43,19,30,2019-03-19 02,275,478,2,18.6,67,1011.6,180,13,Tuesday,2
1850,3/19/2019,3,0.42,15,31,2019-03-19 03,339,417,3,17.4,72,1012.2,180,15,Tuesday,2
1851,3/19/2019,4,0.38,14,32,2019-03-19 04,710,545,4,17.3,77,1012.9,160,11,Tuesday,2
1852,3/19/2019,5,0.31,12,33,2019-03-19 05,2049,1092,5,17,74,1013.2,160,17,Tuesday,2
1853,3/19/2019,6,0.23,20,33,2019-03-19 06,3592,2178,6,17.2,73,1013.7,160,17,Tuesday,2
1854,3/19/2019,7,0.21,27,33,2019-03-19 07,4830,3260,7,16.6,72,1014.1,160,19,Tuesday,2
1855,3/19/2019,8,0.21,26,32,2019-03-19 08,4343,3444,8,17.5,71,1014.8,160,20,Tuesday,2
1856,3/19/2019,9,0.22,29,31,2019-03-19 09,4018,3378,9,18.1,65,1015.8,160,19,Tuesday,2
1857,3/19/2019,10,0.23,32,32,2019-03-19 10,3509,3463,10,17.9,65,1016.8,160,20,Tuesday,2
1858,3/19/2019,11,0.23,31,33,2019-03-19 11,3441,3623,11,18.8,56,1017.9,160,19,Tuesday,2
1859,3/19/2019,12,0.23,29,34,2019-03-19 12,3450,3800,12,19.6,49,1017.8,160,13,Tuesday,2
1860,3/19/2019,13,0.23,31,35,2019-03-19 13,3536,3860,13,18.4,55,1019.3,200,13,Tuesday,2
1861,3/19/2019,14,0.22,27,36,2019-03-19 14,3459,4168,14,17.2,62,1018.6,200,15,Tuesday,2
1862,3/19/2019,15,0.24,19,39,2019-03-19 15,3313,4290,15,17.6,58,1018,160,9,Tuesday,2
1863,3/19/2019,16,0.23,20,40,2019-03-19 16,3243,4612,16,16.7,70,1017.1,160,11,Tuesday,2
1864,3/19/2019,17,0.22,19,40,2019-03-19 17,3596,4815,17,17.4,65,1017.3,140,15,Tuesday,2
1865,3/19/2019,18,0.21,20,41,2019-03-19 18,3069,4649,18,18.3,58,1017.9,160,11,Tuesday,2
1866,3/19/2019,19,0.2,21,40,2019-03-19 19,2534,4144,19,17.7,69,1018.4,180,17,Tuesday,2
1867,3/19/2019,20,0.19,20,40,2019-03-19 20,2377,3663,20,17,68,1019.3,180,17,Tuesday,2
1868,3/19/2019,21,0.2,30,39,2019-03-19 21,2140,2972,21,16.7,68,1019.7,180,13,Tuesday,2
1869,3/19/2019,22,0.21,33,38,2019-03-19 22,1477,2553,22,16.3,68,1020.7,180,9,Tuesday,2
1870,3/19/2019,23,0.2,32,36,2019-03-19 23,1056,1720,23,16.7,64,1021,180,11,Tuesday,2
1871,3/19/2019,24,0.2,30,35,2019-03-19 24,,,24,22.5,69,1010.4,160,15,Tuesday,2
1872,3/20/2019,1,0.22,30,34,2019-03-20 01,445,882,1,17,52,1021.7,160,11,Wednesday,3
1873,3/20/2019,2,0.23,21,33,2019-03-20 02,329,593,2,16.3,57,1021.9,160,11,Wednesday,3
1874,3/20/2019,3,0.24,24,32,2019-03-20 03,329,482,3,15.5,60,1022.2,180,13,Wednesday,3
1875,3/20/2019,4,0.25,22,31,2019-03-20 04,692,583,4,14.7,62,1022.2,180,7,Wednesday,3
1876,3/20/2019,5,0.25,31,30,2019-03-20 05,2094,1194,5,14.2,68,1022.4,180,7,Wednesday,3
1877,3/20/2019,6,0.24,33,30,2019-03-20 06,3552,2212,6,14.4,64,1022.2,180,9,Wednesday,3
1878,3/20/2019,7,0.24,30,29,2019-03-20 07,3802,3225,7,14.1,63,1022.7,180,7,Wednesday,3
1879,3/20/2019,8,0.25,21,29,2019-03-20 08,3428,3283,8,14.1,63,1023.1,180,11,Wednesday,3
1880,3/20/2019,9,0.25,23,28,2019-03-20 09,2688,2978,9,15.7,59,1023.5,200,7,Wednesday,3
1881,3/20/2019,10,0.25,29,28,2019-03-20 10,1751,1923,10,16.4,51,1023.7,180,11,Wednesday,3
1882,3/20/2019,11,0.25,36,27,2019-03-20 11,1547,213,11,17.7,48,1023.8,180,13,Wednesday,3
1883,3/20/2019,12,0.25,27,26,2019-03-20 12,1475,19,12,18.9,44,1023.6,230,9,Wednesday,3
1884,3/20/2019,13,0.24,27,25,2019-03-20 13,2126,1771,13,19.7,41,1023.6,180,13,Wednesday,3
1885,3/20/2019,14,0.23,26,24,2019-03-20 14,2982,3410,14,20.3,37,1023.6,230,13,Wednesday,3
1886,3/20/2019,15,0.22,28,22,2019-03-20 15,2991,3885,15,20.3,37,1023.2,200,11,Wednesday,3
1887,3/20/2019,16,0.21,25,20,2019-03-20 16,3052,4273,16,20.7,35,1022.2,230,11,Wednesday,3
1888,3/20/2019,17,0.19,25,20,2019-03-20 17,3405,4557,17,20.9,31,1022.1,180,13,Wednesday,3
1889,3/20/2019,18,0.18,26,20,2019-03-20 18,3053,4658,18,19.4,35,1022,200,9,Wednesday,3
1890,3/20/2019,19,0.18,28,21,2019-03-20 19,2523,4117,19,18.4,40,1022.7,200,9,Wednesday,3
1891,3/20/2019,20,0.19,35,21,2019-03-20 20,2489,3535,20,18,42,1023,200,7,Wednesday,3
1892,3/20/2019,21,0.2,38,21,2019-03-20 21,2193,3005,21,17.5,44,1023.4,200,7,Wednesday,3
1893,3/20/2019,22,0.22,34,22,2019-03-20 22,1543,2659,22,17.2,48,1023.5,180,9,Wednesday,3
1894,3/20/2019,23,0.25,30,23,2019-03-20 23,1127,1868,23,16.4,54,1023.4,160,11,Wednesday,3
1895,3/20/2019,24,0.28,38,25,2019-03-20 24,,,24,16.7,62,1021.1,160,13,Wednesday,3
1896,3/21/2019,1,0.3,38,26,2019-03-21 01,,,1,15.6,60,1023.8,160,6,Thursday,4
1897,3/21/2019,2,0.31,,26,2019-03-21 02,,,2,15.2,60,1023.9,160,7,Thursday,4
1898,3/21/2019,3,0.31,,26,2019-03-21 03,,,3,14.2,64,1023.6,180,6,Thursday,4
1899,3/21/2019,4,0.31,,26,2019-03-21 04,,,4,13.7,65,1023.4,200,4,Thursday,4
1900,3/21/2019,5,0.3,,26,2019-03-21 05,,,5,13.8,59,1023.4,180,6,Thursday,4
1901,3/21/2019,6,0.3,33,26,2019-03-21 06,,,6,13.5,65,1023.5,180,4,Thursday,4
1902,3/21/2019,7,0.29,33,26,2019-03-21 07,,,7,13.3,64,1023.7,180,4,Thursday,4
1903,3/21/2019,8,0.29,27,26,2019-03-21 08,,,8,14.5,59,1024.1,160,6,Thursday,4
1904,3/21/2019,9,0.3,27,26,2019-03-21 09,,,9,15.9,49,1024.1,110,11,Thursday,4
1905,3/21/2019,10,0.32,31,26,2019-03-21 10,,,10,17,49,1024.3,140,11,Thursday,4
1906,3/21/2019,11,0.33,32,26,2019-03-21 11,,,11,17.5,51,1024.3,90,15,Thursday,4
1907,3/21/2019,12,0.34,41,26,2019-03-21 12,,,12,17.9,54,1023.9,70,15,Thursday,4
1908,3/21/2019,13,0.37,43,27,2019-03-21 13,,,13,18.3,53,1023.3,50,15,Thursday,4
1909,3/21/2019,14,0.38,51,28,2019-03-21 14,,,14,18.7,53,1023,50,13,Thursday,4
1910,3/21/2019,15,0.39,65,29,2019-03-21 15,,,15,18.9,51,1022.1,50,13,Thursday,4
1911,3/21/2019,16,0.39,54,30,2019-03-21 16,,,16,18.8,52,1021.6,50,11,Thursday,4
1912,3/21/2019,17,0.38,51,31,2019-03-21 17,,,17,18.7,52,1020.9,90,15,Thursday,4
1913,3/21/2019,18,0.39,56,32,2019-03-21 18,,,18,18.1,54,1020.3,90,17,Thursday,4
1914,3/21/2019,19,0.41,41,33,2019-03-21 19,,,19,17.6,57,1020.1,90,13,Thursday,4
1915,3/21/2019,20,0.42,43,33,2019-03-21 20,,,20,17.3,60,1020.2,90,11,Thursday,4
1916,3/21/2019,21,0.43,37,33,2019-03-21 21,,,21,17.4,60,1020.6,90,11,Thursday,4
1917,3/21/2019,22,0.44,30,34,2019-03-21 22,,,22,17.5,59,1020.7,70,13,Thursday,4
1918,3/21/2019,23,0.43,28,32,2019-03-21 23,,,23,17.2,62,1020.6,70,13,Thursday,4
1919,3/21/2019,24,0.42,34,30,2019-03-21 24,,,24,15.8,62,1023.6,160,9,Thursday,4
1920,3/22/2019,1,0.42,42,29,2019-03-22 01,573,1130,1,17.6,57,1020.5,50,9,Friday,5
1921,3/22/2019,2,0.39,43,29,2019-03-22 02,369,785,2,17.2,64,1020.4,50,15,Friday,5
1922,3/22/2019,3,0.36,34,29,2019-03-22 03,350,557,3,17.1,64,1020.1,70,17,Friday,5
1923,3/22/2019,4,0.34,29,29,2019-03-22 04,743,659,4,17,65,1020.3,50,13,Friday,5
1924,3/22/2019,5,0.31,34,29,2019-03-22 05,2020,1201,5,17.3,69,1020.1,50,9,Friday,5
1925,3/22/2019,6,0.28,33,29,2019-03-22 06,3585,2237,6,17.4,67,1019.9,50,11,Friday,5
1926,3/22/2019,7,0.27,27,29,2019-03-22 07,4982,3332,7,17.5,68,1020.2,50,13,Friday,5
1927,3/22/2019,8,0.27,25,30,2019-03-22 08,4671,3632,8,17.4,71,1021.4,320,11,Friday,5
1928,3/22/2019,9,0.28,29,30,2019-03-22 09,4092,3533,9,17.9,65,1021.3,360,7,Friday,5
1929,3/22/2019,10,0.29,46,30,2019-03-22 10,3775,3530,10,18.5,67,1021.5,20,11,Friday,5
1930,3/22/2019,11,0.29,58,31,2019-03-22 11,3626,3953,11,19.6,57,1021.4,360,11,Friday,5
1931,3/22/2019,12,0.29,64,32,2019-03-22 12,3701,3949,12,20.6,56,1021,20,9,Friday,5
1932,3/22/2019,13,0.29,55,32,2019-03-22 13,3879,4075,13,20.4,51,1020.6,360,9,Friday,5
1933,3/22/2019,14,0.29,57,31,2019-03-22 14,3832,4491,14,20.8,50,1020,20,9,Friday,5
1934,3/22/2019,15,0.28,52,30,2019-03-22 15,3686,4685,15,21.3,48,1018.9,50,11,Friday,5
1935,3/22/2019,16,0.26,48,30,2019-03-22 16,3424,5065,16,21.2,48,1018.3,50,11,Friday,5
1936,3/22/2019,17,0.24,38,29,2019-03-22 17,3411,4740,17,21.3,49,1017.8,20,9,Friday,5
1937,3/22/2019,18,0.25,36,29,2019-03-22 18,2822,4855,18,20.8,49,1017.6,20,9,Friday,5
1938,3/22/2019,19,0.28,34,30,2019-03-22 19,2925,4306,19,19.9,57,1017.9,20,7,Friday,5
1939,3/22/2019,20,0.3,30,31,2019-03-22 20,3171,4152,20,19.4,58,1018.1,340,7,Friday,5
1940,3/22/2019,21,0.33,34,32,2019-03-22 21,2858,3695,21,19.6,60,1018.4,320,6,Friday,5
1941,3/22/2019,22,0.37,28,33,2019-03-22 22,2051,2857,22,19.3,62,1018.7,50,7,Friday,5
1942,3/22/2019,23,0.39,23,34,2019-03-22 23,1566,2193,23,19.3,63,1018.7,50,9,Friday,5
1943,3/22/2019,24,0.39,23,34,2019-03-22 24,,,24,17.4,58,1020.6,70,11,Friday,5
1944,3/23/2019,1,0.41,24,34,2019-03-23 01,1216,1890,1,19.2,68,1018.4,70,13,Saturday,6
1945,3/23/2019,2,0.41,31,34,2019-03-23 02,864,1508,2,18.9,75,1018.2,90,11,Saturday,6
1946,3/23/2019,3,0.4,28,35,2019-03-23 03,621,1057,3,19.2,77,1017.5,70,13,Saturday,6
1947,3/23/2019,4,0.39,20,35,2019-03-23 04,772,967,4,19.1,73,1017.3,50,11,Saturday,6
1948,3/23/2019,5,0.37,21,35,2019-03-23 05,1629,1156,5,18.8,74,1017.2,360,6,Saturday,6
1949,3/23/2019,6,0.38,24,35,2019-03-23 06,2105,1614,6,17.7,84,1017.2,290,6,Saturday,6
1950,3/23/2019,7,0.46,25,35,2019-03-23 07,2700,1916,7,17,87,1017.5,290,6,Saturday,6
1951,3/23/2019,8,0.54,30,36,2019-03-23 08,3150,2392,8,17.7,80,1017.6,320,7,Saturday,6
1952,3/23/2019,9,0.55,26,37,2019-03-23 09,3175,2655,9,19.2,74,1017.6,340,9,Saturday,6
1953,3/23/2019,10,0.54,34,37,2019-03-23 10,3038,3040,10,20.8,68,1017.5,340,11,Saturday,6
1954,3/23/2019,11,0.54,38,37,2019-03-23 11,3241,3311,11,21.1,64,1017.3,360,13,Saturday,6
1955,3/23/2019,12,0.54,46,37,2019-03-23 12,3325,3661,12,21.4,65,1017,360,11,Saturday,6
1956,3/23/2019,13,0.55,44,37,2019-03-23 13,3168,3904,13,22.3,61,1016.4,20,11,Saturday,6
1957,3/23/2019,14,0.53,47,37,2019-03-23 14,2741,3586,14,22.9,57,1015.2,50,13,Saturday,6
1958,3/23/2019,15,0.45,,37,2019-03-23 15,2673,3045,15,23.8,55,1014.5,360,15,Saturday,6
1959,3/23/2019,16,0.38,29,38,2019-03-23 16,2868,3052,16,24.5,53,1014,360,17,Saturday,6
1960,3/23/2019,17,0.36,30,40,2019-03-23 17,2944,3177,17,24,53,1013.4,340,17,Saturday,6
1961,3/23/2019,18,0.36,33,39,2019-03-23 18,3029,3348,18,23.5,54,1013.2,340,15,Saturday,6
1962,3/23/2019,19,0.36,37,37,2019-03-23 19,3309,3554,19,22.4,62,1012.5,340,15,Saturday,6
1963,3/23/2019,20,0.38,36,36,2019-03-23 20,3380,3706,20,21.6,67,1012.2,320,15,Saturday,6
1964,3/23/2019,21,0.41,33,35,2019-03-23 21,3003,3440,21,20.3,70,1012.6,320,11,Saturday,6
1965,3/23/2019,22,0.44,33,34,2019-03-23 22,2234,2526,22,19.9,75,1012.8,320,11,Saturday,6
1966,3/23/2019,23,0.47,34,34,2019-03-23 23,1887,2282,23,19.7,76,1012.6,320,13,Saturday,6
1967,3/23/2019,24,0.48,36,34,2019-03-23 24,,,24,19.5,63,1018.4,50,11,Saturday,6
1968,3/24/2019,1,0.5,35,34,2019-03-24 01,1768,2798,1,19.6,73,1012.4,320,13,Sunday,7
1969,3/24/2019,2,0.51,29,34,2019-03-24 02,1421,2181,2,20,68,1012.3,320,13,Sunday,7
1970,3/24/2019,3,0.51,,34,2019-03-24 03,886,1482,3,20.4,66,1012.2,320,17,Sunday,7
1971,3/24/2019,4,0.48,,35,2019-03-24 04,813,1231,4,20.2,68,1012.8,250,11,Sunday,7
1972,3/24/2019,5,0.44,,36,2019-03-24 05,1347,1234,5,19.2,75,1012.6,250,13,Sunday,7
1973,3/24/2019,6,0.39,,36,2019-03-24 06,1308,1442,6,18.5,79,1013.2,230,9,Sunday,7
1974,3/24/2019,7,0.35,,36,2019-03-24 07,1305,1370,7,17.8,70,1014.2,200,11,Sunday,7
1975,3/24/2019,8,0.31,,34,2019-03-24 08,1216,1077,8,17.6,57,1015.2,230,11,Sunday,7
1976,3/24/2019,9,0.27,,32,2019-03-24 09,1544,1241,9,17.3,58,1015.8,230,17,Sunday,7
1977,3/24/2019,10,0.24,,32,2019-03-24 10,1824,1549,10,17.8,57,1016.4,230,15,Sunday,7
1978,3/24/2019,11,0.21,,32,2019-03-24 11,2278,1951,11,18.1,58,1016.6,200,17,Sunday,7
1979,3/24/2019,12,0.19,,32,2019-03-24 12,2675,2430,12,19.9,51,1016.6,230,19,Sunday,7
1980,3/24/2019,13,0.18,,31,2019-03-24 13,2586,2227,13,21.2,47,1016.4,200,15,Sunday,7
1981,3/24/2019,14,0.17,,31,2019-03-24 14,2397,1813,14,21.4,46,1016.4,200,17,Sunday,7
1982,3/24/2019,15,0.17,,33,2019-03-24 15,2421,1750,15,20.8,50,1016.4,230,17,Sunday,7
1983,3/24/2019,16,0.16,,32,2019-03-24 16,2569,2177,16,20.5,48,1016.2,230,13,Sunday,7
1984,3/24/2019,17,0.17,,32,2019-03-24 17,2679,2686,17,21.2,47,1016.2,230,15,Sunday,7
1985,3/24/2019,18,0.17,,33,2019-03-24 18,2643,2864,18,20.4,49,1016.3,230,15,Sunday,7
1986,3/24/2019,19,0.18,,33,2019-03-24 19,2925,3366,19,20,48,1016.6,200,9,Sunday,7
1987,3/24/2019,20,0.18,,33,2019-03-24 20,2663,3671,20,19.1,50,1017,230,11,Sunday,7
1988,3/24/2019,21,0.18,,33,2019-03-24 21,2018,2942,21,18.2,54,1017.4,180,13,Sunday,7
1989,3/24/2019,22,0.17,,33,2019-03-24 22,1490,2264,22,17,56,1018.2,200,11,Sunday,7
1990,3/24/2019,23,0.17,,33,2019-03-24 23,1140,1715,23,16,56,1018,180,15,Sunday,7
1991,3/24/2019,24,0.16,,33,2019-03-24 24,,,24,19.6,71,1012.6,320,15,Sunday,7
1992,3/25/2019,1,0.17,18,33,2019-03-25 01,429,784,1,14.4,64,1018.4,200,13,Monday,1
1993,3/25/2019,2,0.18,18,33,2019-03-25 02,268,479,2,13.5,70,1018.6,180,9,Monday,1
1994,3/25/2019,3,0.18,16,32,2019-03-25 03,315,446,3,13.2,74,1018.5,230,7,Monday,1
1995,3/25/2019,4,0.19,16,31,2019-03-25 04,728,567,4,12.8,77,1018.3,200,11,Monday,1
1996,3/25/2019,5,0.19,18,30,2019-03-25 05,2044,1120,5,12,81,1018.5,200,7,Monday,1
1997,3/25/2019,6,0.2,27,30,2019-03-25 06,3663,2138,6,12,80,1018.9,200,7,Monday,1
1998,3/25/2019,7,0.23,31,30,2019-03-25 07,4800,3383,7,11.8,80,1019.6,200,7,Monday,1
1999,3/25/2019,8,0.26,28,33,2019-03-25 08,4486,3645,8,12.2,77,1020.2,180,9,Monday,1
2000,3/25/2019,9,0.28,29,35,2019-03-25 09,4072,3532,9,13.4,65,1020.7,200,11,Monday,1
2001,3/25/2019,10,0.28,32,35,2019-03-25 10,3540,3508,10,14.7,60,1020.8,200,13,Monday,1
2002,3/25/2019,11,0.29,25,34,2019-03-25 11,3186,3405,11,16.2,55,1020.9,200,11,Monday,1
2003,3/25/2019,12,0.29,24,35,2019-03-25 12,2926,3811,12,16.9,55,1020.9,200,9,Monday,1
2004,3/25/2019,13,0.29,26,35,2019-03-25 13,2858,3581,13,17.9,53,1020.5,160,13,Monday,1
2005,3/25/2019,14,0.29,22,35,2019-03-25 14,2814,3951,14,19.1,46,1020.2,180,11,Monday,1
2006,3/25/2019,15,0.29,24,34,2019-03-25 15,2767,3922,15,20.2,43,1019.7,200,9,Monday,1
2007,3/25/2019,16,0.28,28,33,2019-03-25 16,2581,4300,16,20.7,42,1019.7,200,6,Monday,1
2008,3/25/2019,17,0.26,28,32,2019-03-25 17,2924,4489,17,19.9,44,1019.7,180,13,Monday,1
2009,3/25/2019,18,0.26,30,31,2019-03-25 18,2661,4869,18,19.8,46,1019.6,160,11,Monday,1
2010,3/25/2019,19,0.27,29,31,2019-03-25 19,2324,4089,19,19.2,52,1020,160,9,Monday,1
2011,3/25/2019,20,0.28,27,31,2019-03-25 20,2202,3605,20,18.2,58,1021.1,140,24,Monday,1
2012,3/25/2019,21,0.29,30,31,2019-03-25 21,1913,2954,21,17.8,59,1022.2,140,13,Monday,1
2013,3/25/2019,22,0.29,29,31,2019-03-25 22,1521,2608,22,17.4,62,1022.6,140,15,Monday,1
2014,3/25/2019,23,0.3,32,31,2019-03-25 23,841,1607,23,16.9,64,1022.4,140,13,Monday,1
2015,3/25/2019,24,0.31,26,31,2019-03-25 24,,,24,15,61,1018.2,200,13,Monday,1
2016,3/26/2019,1,0.31,20,32,2019-03-26 01,334,721,1,15.8,71,1023.1,140,15,Tuesday,2
2017,3/26/2019,2,0.3,19,33,2019-03-26 02,279,452,2,14.9,77,1023.4,140,11,Tuesday,2
2018,3/26/2019,3,0.29,20,33,2019-03-26 03,275,342,3,14.7,73,1023.3,160,13,Tuesday,2
2019,3/26/2019,4,0.28,16,33,2019-03-26 04,672,546,4,14.2,78,1023.4,160,11,Tuesday,2
2020,3/26/2019,5,0.27,22,34,2019-03-26 05,2044,1095,5,13.8,78,1023.3,180,11,Tuesday,2
2021,3/26/2019,6,0.26,24,34,2019-03-26 06,3567,2190,6,13.9,77,1023.4,180,11,Tuesday,2
2022,3/26/2019,7,0.26,28,34,2019-03-26 07,4777,3256,7,13.7,77,1023.9,180,13,Tuesday,2
2023,3/26/2019,8,0.27,27,31,2019-03-26 08,4565,3566,8,14.5,73,1024.5,180,13,Tuesday,2
2024,3/26/2019,9,0.29,26,31,2019-03-26 09,3976,3398,9,15.9,69,1025.1,180,11,Tuesday,2
2025,3/26/2019,10,0.3,27,30,2019-03-26 10,3507,3532,10,17.7,65,1025.5,140,13,Tuesday,2
2026,3/26/2019,11,0.31,32,30,2019-03-26 11,3481,3790,11,19.5,60,1025.7,110,24,Tuesday,2
2027,3/26/2019,12,0.31,29,30,2019-03-26 12,3473,3845,12,20.5,57,1025.7,140,28,Tuesday,2
2028,3/26/2019,13,0.31,33,31,2019-03-26 13,3574,4021,13,20.1,63,1025.5,110,26,Tuesday,2
2029,3/26/2019,14,0.33,,31,2019-03-26 14,3530,4275,14,20.1,66,1025.3,90,19,Tuesday,2
2030,3/26/2019,15,0.34,17,31,2019-03-26 15,3383,4260,15,20.7,57,1025.1,110,24,Tuesday,2
2031,3/26/2019,16,0.34,15,30,2019-03-26 16,3222,4550,16,21.2,56,1024.9,110,24,Tuesday,2
2032,3/26/2019,17,0.34,19,30,2019-03-26 17,3558,4942,17,20.7,61,1024.7,110,24,Tuesday,2
2033,3/26/2019,18,0.34,19,32,2019-03-26 18,3102,4910,18,19.5,64,1024.9,110,26,Tuesday,2
